27145,0.00050577085
27146,0.0010403257
27147,0.00064684614
27148,0.0007356389
27149,0.0013018715
27150,0.00079171854
27151,0.03709132
27152,0.0016947185
27153,0.0007490047
27154,0.011550848
27155,0.0015704542
27156,0.0016875871
27157,0.00090614817
27158,0.031392936
27159,0.001154725
27160,0.7866814
27161,0.0030497909
27162,0.00061967626
27163,0.0006082097
27164,0.005924342
27165,0.0004833238
27166,0.002653091
27167,0.00053879595
27168,0.0005585808
27169,0.00051139883
27170,0.00054856867
27171,0.0005096959
27172,0.00054136047
27173,0.0005046459
27174,0.00049245777
27175,0.00053015386
27176,0.0025699402
27177,0.0016880891
27178,0.00062758056
27179,0.0025216897
27180,0.00045852337
27181,0.32037878
27182,0.00046052935
27183,0.0005417625
27184,0.00073737156
27185,0.00056409894
27186,0.0013029898
27187,0.0005466021
27188,0.00047711213
27189,0.0006017602
27190,0.00047115856
27191,0.002528278
27192,0.00052557606
27193,0.00069405657
27194,0.00092873257
27195,0.0008721307
27196,0.0022378457
27197,0.00053849246
27198,0.0066223717
27199,0.0004963611
27200,0.00055637566
27201,0.00056155346
27202,0.000616198
27203,0.00062431424
27204,0.0005074095
27205,0.0007667534
27206,0.19781904
27207,0.00059874635
27208,0.0031513993
27209,0.0004814055
27210,0.00045986168
27211,0.027413825
27212,0.0007360464
27213,0.00047423935
27214,0.0005697525
27215,0.00056962535
27216,0.0009160771
27217,0.0005253735
27218,0.0006302891
27219,0.00053438026
27220,0.00050963584
27221,0.00070867216
27222,0.0005646868
27223,0.0005671626
27224,0.00060509687
27225,0.0005417477
27226,0.0007003558
27227,0.00048654235
27228,0.0008413121
27229,0.0005224167
27230,0.0004553224
27231,0.00070226396
27232,0.001120652
27233,0.0005550323
27234,0.00052475824
27235,0.0005122602
27236,0.0007683723
27237,0.014234599
27238,0.0019464422
27239,0.0005620204
27240,0.0010896245
27241,0.0005545909
27242,0.001591144
27243,0.068411544
27244,0.001013823
27245,0.00073948683
27246,0.0006655637
27247,0.00045839197
27248,0.012407996
27249,0.00049279997
27250,0.31905442
27251,0.0031608313
27252,0.6079592
27253,0.0005444351
27254,0.000492973
27255,0.0005592176
27256,0.0008212661
27257,0.0016646994
27258,0.0010920739
27259,0.0014525008
27260,0.002478865
27261,0.0015180799
27262,0.0005531949
27263,0.00050368503
27264,0.000626147
27265,0.00046277329
27266,0.00048512433
27267,0.00056377315
27268,0.0018739486
27269,0.0120785525
27270,0.00047919355
27271,0.00048096027
27272,0.0006017575
27273,0.00053335924
27274,0.001994996
27275,0.00056194497
27276,0.0004960034
27277,0.02904327
27278,0.0005036927
27279,0.0005584758
27280,0.8130527
27281,0.0004573842
27282,0.0018026925
27283,0.0005609687
27284,0.00051294884
27285,0.0006700963
27286,0.0010016492
27287,0.0005248754
27288,0.0005130619
27289,0.023040839
27290,0.00057183584
27291,0.0005091917
27292,0.0014944297
27293,0.73712707
27294,0.06077761
27295,0.014773051
27296,0.0005053975
27297,0.00061370357
27298,0.0020740244
27299,0.000954508
27300,0.00053752045
27301,0.00078686554
27302,0.00095798617
27303,0.0019499762
27304,0.00044330375
27305,0.02810286
27306,0.0006041498
27307,0.0006447235
27308,0.0024099054
27309,0.011116598
27310,0.0004717178
27311,0.00056612625
27312,0.0005337293
27313,0.00068385917
27314,0.0005377478
27315,0.0005311522
27316,0.0004911348
27317,0.00066486443
27318,0.00051176414
27319,0.0008338022
27320,0.00052692083
27321,0.0005294353
27322,0.0006155506
27323,0.0004985822
27324,0.0025390945
27325,0.0008230068
27326,0.00088973326
27327,0.00045534855
27328,0.0010132316
27329,0.0006703296
27330,0.0006122608
27331,0.0012306888
27332,0.0014040322
27333,0.0747165
27334,0.0010781446
27335,0.0015378096
27336,0.00069657573
27337,0.000492552
27338,0.00056641555
27339,0.0014592145
27340,0.0011755326
27341,0.0006449698
27342,0.0008860547
27343,0.0006835433
27344,0.00050451764
27345,0.0020064123
27346,0.0005131486
27347,0.00048709955
27348,0.00055932935
27349,0.00048170265
27350,0.0008660588
27351,0.0007120914
27352,0.000940812
27353,0.0053967177
27354,0.0006106715
27355,0.0005742861
27356,0.0009687029
27357,0.00066809007
27358,0.00058746134
27359,0.32716736
27360,0.07957716
27361,0.0007254739
27362,0.0005294065
27363,0.0008281823
27364,0.0013012048
27365,0.00053616957
27366,0.0004952515
27367,0.0027352683
27368,0.00051598693
27369,0.00045117087
27370,0.00062200456
27371,0.0011716468
27372,0.0005112519
27373,0.0005922785
27374,0.00048149633
27375,0.00049888063
